Tag Counts:

Tag,Count
Untagged,66608
sv_P4,327
email,368
sv_P3,343
sv_P1,345
sv_P2,339
web,307
database,331
sv_P5,316
backup,327
monitoring,294

Port/Protocol Combination Counts:

Port,Protocol,Count
42410,udp,1
24190,icmp,1
44643,icmp,1
3457,udp,1
48643,tcp,1
24540,udp,1
13907,icmp,1
2071,icmp,1
21889,icmp,1
7972,icmp,1
53361,udp,1
57863,udp,1
13884,udp,1
28186,udp,1
64386,udp,1
41655,udp,1
11573,icmp,1
7650,icmp,2
10593,icmp,1
11615,udp,1
18607,tcp,1
21717,tcp,1
49726,tcp,1
33996,udp,1
11778,icmp,1
55060,icmp,2
37504,udp,1
37303,udp,1
16160,icmp,1
7192,icmp,1
36414,udp,1
52828,icmp,1
8255,icmp,1
19479,udp,1
59082,icmp,1
28270,icmp,1
55232,udp,1
26922,icmp,1
14681,udp,1
12661,udp,1
37889,udp,1
38724,tcp,1
4349,udp,1
55390,tcp,1
14412,icmp,1
23699,udp,1
34030,tcp,1
56817,udp,1
24245,udp,1
9078,udp,1
60248,tcp,1
19282,udp,1
41586,udp,1
9430,icmp,1
48137,udp,1
26055,icmp,1
23517,udp,1
31587,icmp,1
9837,icmp,1
35727,udp,1
24426,udp,1
57419,tcp,1
28935,icmp,1
53969,tcp,1
24527,tcp,1
9065,udp,1
6577,tcp,1
31337,icmp,1
36161,tcp,1
61556,tcp,1
47194,tcp,1
65056,icmp,1
37569,icmp,1
44522,udp,1
30511,icmp,1
23971,udp,1
8332,icmp,1
51129,icmp,2
54669,tcp,1
8340,tcp,2
50336,tcp,1
41258,icmp,1
41581,tcp,1
23663,tcp,1
16428,udp,1
30301,udp,1
27286,icmp,1
33022,udp,1
61039,udp,1
25002,udp,1
24450,icmp,1
47457,udp,1
7745,tcp,1
4428,tcp,1
8035,udp,1
42640,icmp,1
29208,icmp,1
59237,udp,1
10919,udp,1
13298,udp,1
53443,icmp,1
5486,udp,1
13703,tcp,1
1859,icmp,1
14273,udp,1
44672,udp,1
41140,tcp,1
60580,icmp,1
29724,udp,2
51764,udp,1
29605,icmp,1
48647,tcp,1
41060,udp,1
53736,udp,1
51872,udp,1
36528,icmp,1
15187,udp,1
22649,icmp,1
58454,icmp,1
13033,icmp,1
619,tcp,1
34106,udp,1
4961,udp,1
7096,udp,1
42705,tcp,1
54793,tcp,1
49417,icmp,1
4438,udp,1
55226,tcp,1
7326,udp,1
34546,tcp,1
33798,tcp,1
63243,icmp,1
16289,udp,1
56512,icmp,1
55250,udp,1
8402,udp,1
34968,tcp,1
32703,tcp,1
32587,icmp,1
895,tcp,1
9862,udp,1
6156,tcp,1
34097,udp,1
26848,tcp,1
13966,tcp,1
44864,tcp,1
35641,tcp,1
36129,tcp,1
56024,icmp,1
47213,udp,1
63656,udp,1
36435,icmp,1
39192,udp,1
27892,icmp,1
1745,icmp,1
56864,udp,1
47701,tcp,1
19648,udp,1
52249,udp,1
63803,tcp,1
7866,icmp,1
57754,tcp,1
18667,udp,1
15937,icmp,1
24258,icmp,1
29504,tcp,1
16983,tcp,1
40037,icmp,1
41170,tcp,1
49433,udp,1
50100,icmp,1
18610,icmp,1
13302,tcp,1
18566,tcp,1
26545,tcp,1
64717,icmp,1
7945,tcp,1
61572,icmp,1
56607,udp,1
28720,tcp,1
9771,tcp,2
45673,icmp,1
60664,udp,1
61496,udp,2
24144,icmp,1
35580,tcp,1
5824,udp,1
12714,udp,1
40901,icmp,1
1025,icmp,1
17188,udp,1
15970,udp,1
46179,icmp,1
54930,icmp,1
11146,icmp,1
12858,tcp,1
43731,icmp,1
41081,tcp,2
54022,tcp,1
42635,tcp,2
7960,tcp,1
32094,icmp,1
12411,icmp,1
20935,tcp,1
37353,icmp,1
54256,udp,1
53844,icmp,1
17137,tcp,1
26864,icmp,1
61721,udp,1
24854,icmp,1
47166,udp,1
22205,tcp,1
64374,tcp,1
34112,icmp,1
63602,udp,1
16364,udp,1
41852,tcp,2
24719,tcp,1
25926,udp,1
39429,tcp,1
61175,tcp,1
47379,icmp,1
40806,tcp,1
10283,tcp,1
4872,tcp,1
31247,tcp,1
48450,tcp,1
14966,tcp,1
30998,tcp,2
17307,udp,1
10671,tcp,1
39732,tcp,1
60347,icmp,1
65431,tcp,1
90,icmp,1
51772,icmp,1
12099,udp,1
2261,udp,1
63407,tcp,1
51543,icmp,1
29625,tcp,1
4203,tcp,1
57111,tcp,1
10743,tcp,1
42615,udp,1
52587,udp,1
25927,icmp,1
6682,icmp,1
24229,tcp,1
64226,tcp,1
35510,tcp,1
25146,udp,1
40049,tcp,1
65421,icmp,1
45232,udp,1
21556,tcp,2
51317,icmp,1
26877,tcp,1
60700,udp,1
58554,icmp,1
34424,tcp,1
31866,icmp,1
65243,icmp,1
48946,udp,1
27675,icmp,1
56790,tcp,1
6455,tcp,1
58603,udp,1
15868,tcp,1
64964,icmp,1
43760,icmp,1
11573,tcp,1
38067,icmp,1
58373,udp,1
7036,icmp,1
52947,tcp,1
43467,icmp,1
25642,udp,1
18655,udp,1
28657,tcp,1
7531,icmp,1
35002,tcp,1
61776,icmp,1
65364,tcp,1
43191,tcp,1
57895,icmp,1
52580,tcp,1
463,icmp,1
59758,icmp,1
58672,udp,1
44846,tcp,1
54327,icmp,1
62500,udp,1
46277,udp,1
10741,udp,1
7246,udp,1
19492,tcp,1
35164,tcp,1
24294,icmp,1
38846,tcp,1
17561,udp,1
23225,udp,1
21239,tcp,1
33905,tcp,1
23387,tcp,1
55566,icmp,1
65447,icmp,1
18005,tcp,1
34464,icmp,1
36358,udp,1
6847,tcp,1
5770,tcp,1
45921,udp,1
14309,icmp,1
43655,udp,1
42816,udp,1
62983,icmp,1
13555,udp,1
62712,icmp,1
15584,udp,1
56280,tcp,1
17212,icmp,1
1319,icmp,1
37526,tcp,1
54933,icmp,1
28010,tcp,1
46534,icmp,1
14838,tcp,1
54309,tcp,1
51292,tcp,1
5649,icmp,1
29487,tcp,1
45697,tcp,1
1111,udp,1
52238,udp,1
56472,tcp,1
734,icmp,1
50145,icmp,1
49434,icmp,1
9362,tcp,1
33825,tcp,1
12100,tcp,1
63540,icmp,1
57389,tcp,1
41729,tcp,2
12155,tcp,1
32909,udp,1
64391,tcp,1
11915,tcp,1
1895,icmp,1
62231,tcp,1
63838,udp,1
37944,udp,1
55423,udp,1
11704,tcp,1
53223,icmp,1
26241,tcp,1
54618,udp,1
49601,icmp,1
58495,udp,1
39110,tcp,2
57594,udp,1
34208,icmp,1
52109,udp,1
27181,udp,1
31044,icmp,1
62777,tcp,1
57660,icmp,1
48400,icmp,1
58914,icmp,1
48445,tcp,1
57405,icmp,1
14230,udp,1
43505,tcp,1
4055,udp,1
17559,icmp,1
29791,icmp,1
51517,icmp,1
25645,tcp,1
49571,icmp,1
38669,tcp,1
54955,tcp,1
51792,tcp,1
40520,udp,1
7625,icmp,1
27798,icmp,1
53401,icmp,1
18138,udp,1
779,udp,1
33418,icmp,1
57228,icmp,1
38717,icmp,1
55474,tcp,1
27357,udp,1
63368,udp,1
40504,icmp,1
59165,udp,1
37519,tcp,1
62976,icmp,1
33783,udp,1
15259,udp,1
3819,tcp,1
51429,tcp,1
41364,icmp,1
43712,icmp,1
10893,udp,1
50451,icmp,1
5687,udp,1
14070,tcp,2
29431,icmp,1
48191,icmp,1
41394,tcp,1
935,tcp,1
33147,icmp,1
6590,tcp,1
56164,tcp,1
8665,icmp,1
28885,icmp,1
26644,icmp,1
51940,tcp,1
64525,udp,1
58899,udp,1
10843,tcp,1
23934,icmp,1
3727,udp,1
25721,icmp,1
3190,tcp,1
8019,tcp,1
38281,tcp,1
8550,icmp,1
33687,icmp,1
45724,udp,1
57462,icmp,1
2247,tcp,1
61203,icmp,1
21143,udp,1
40081,udp,1
51526,icmp,1
32881,icmp,1
28641,icmp,1
56607,tcp,1
59982,udp,1
38985,tcp,1
15534,udp,1
51200,icmp,1
55496,icmp,1
52124,icmp,1
7183,udp,1
46954,tcp,1
17203,icmp,1
28795,udp,1
35345,icmp,1
15973,tcp,1
32680,icmp,1
57315,icmp,1
59944,udp,1
50660,udp,1
49161,udp,1
21152,tcp,1
29730,udp,1
34734,udp,1
2002,udp,1
42583,udp,1
40555,icmp,1
62542,udp,1
18373,icmp,1
1311,tcp,1
31414,udp,1
12791,icmp,1
11828,tcp,1
35749,icmp,1
29744,tcp,1
42793,udp,1
514,udp,1
18985,udp,1
13228,udp,1
16204,tcp,2
54558,tcp,1
16055,icmp,1
1272,icmp,1
4614,icmp,1
52931,tcp,1
11023,icmp,1
6956,udp,1
34407,icmp,1
41781,icmp,1
37828,udp,1
7848,udp,1
51111,icmp,1
12059,udp,1
17869,tcp,1
11188,tcp,1
5794,tcp,1
62792,udp,1
4393,udp,1
26030,tcp,1
5166,icmp,1
37775,tcp,1
20459,icmp,1
64969,udp,1
51761,udp,1
53415,tcp,1
49670,udp,1
39287,tcp,1
33280,icmp,1
16836,udp,1
63616,tcp,1
65457,udp,1
54534,icmp,1
16607,icmp,1
14370,tcp,1
37171,udp,1
53398,udp,1
38808,tcp,1
13312,icmp,1
61004,udp,1
28290,udp,1
27003,icmp,1
37715,udp,1
50487,icmp,1
51913,udp,1
21413,udp,1
6962,tcp,1
43771,icmp,1
28203,udp,1
62372,udp,1
50457,icmp,1
52373,udp,1
14356,udp,1
58426,icmp,1
64388,udp,1
36636,udp,1
367,udp,1
64911,icmp,1
35837,tcp,2
10929,tcp,1
229,tcp,1
6159,icmp,1
37316,tcp,1
10092,udp,1
10528,icmp,1
26666,icmp,1
59805,tcp,1
61482,tcp,1
19880,icmp,1
31643,icmp,1
61762,udp,1
53604,icmp,1
3043,tcp,1
28268,tcp,1
56104,tcp,1
60891,udp,1
16261,tcp,1
49204,icmp,1
21605,tcp,1
2353,icmp,1
63526,icmp,1
13390,tcp,1
4916,tcp,1
59091,icmp,1
24542,icmp,1
31652,icmp,1
45834,icmp,1
15328,tcp,1
60718,udp,1
26329,udp,1
42805,tcp,1
49396,udp,1
15641,icmp,1
30753,tcp,1
33113,udp,1
39327,udp,1
7108,udp,1
9290,icmp,1
41500,udp,1
28030,udp,1
31243,tcp,1
33955,icmp,1
26147,udp,1
22699,icmp,1
47090,icmp,1
39684,udp,1
62160,tcp,1
44430,udp,1
38701,tcp,1
55649,udp,1
34953,udp,1
32833,icmp,1
11757,udp,1
44492,tcp,1
44895,tcp,1
29365,udp,1
61315,udp,1
48857,udp,1
15555,tcp,1
56301,icmp,1
30773,icmp,1
41801,tcp,1
34583,tcp,1
65190,tcp,1
10734,udp,1
45453,icmp,1
5355,udp,1
19080,tcp,1
52300,udp,1
43410,icmp,1
20483,tcp,1
23409,udp,1
62795,udp,1
30410,udp,1
36778,tcp,1
1529,udp,1
43393,udp,1
1897,tcp,1
14825,icmp,1
36113,icmp,1
52349,udp,1
61369,udp,1
54167,udp,1
53387,icmp,1
13432,icmp,1
56399,udp,1
24679,tcp,1
561,tcp,1
5925,udp,1
33599,icmp,1
44461,udp,1
10565,udp,1
5632,tcp,1
60795,icmp,1
20374,udp,1
43529,udp,1
14461,udp,1
58872,icmp,1
46509,tcp,1
25540,udp,1
14610,udp,1
22345,tcp,1
26074,udp,1
7372,icmp,1
51314,icmp,1
40473,tcp,1
38925,tcp,1
45904,udp,1
31881,icmp,1
19412,tcp,1
30796,udp,1
64934,icmp,1
35439,tcp,1
38150,udp,1
60391,icmp,1
16196,udp,1
26816,tcp,1
39639,tcp,1
24520,udp,1
11801,tcp,1
58147,tcp,1
17919,udp,1
21381,icmp,1
41086,icmp,1
39917,icmp,1
60529,udp,1
30365,udp,1
30328,tcp,1
47686,tcp,1
55403,tcp,1
30252,udp,1
24804,udp,1
2790,icmp,1
35361,icmp,1
29976,icmp,1
3877,tcp,1
22172,udp,1
22301,tcp,1
56489,icmp,1
25226,icmp,1
25656,icmp,1
32415,tcp,1
49393,tcp,1
16175,icmp,1
57884,icmp,1
25543,tcp,1
30864,tcp,1
22785,udp,1
24334,tcp,1
21128,icmp,1
13652,udp,1
7686,udp,1
15728,icmp,1
22197,tcp,1
34037,udp,1
4911,udp,1
235,udp,1
31836,icmp,1
44323,icmp,1
1299,icmp,2
7650,tcp,1
64515,udp,1
60149,udp,1
26175,icmp,1
48831,tcp,1
45678,icmp,1
52921,udp,1
13100,udp,1
8858,udp,1
31188,tcp,1
8138,icmp,1
30925,udp,1
26370,icmp,1
3366,udp,1
8902,udp,1
10674,icmp,1
17106,udp,1
43770,icmp,1
44935,udp,1
27631,icmp,1
51072,tcp,1
58933,tcp,1
15365,icmp,1
54028,icmp,1
11628,udp,1
27877,tcp,1
48371,icmp,1
59961,tcp,1
16002,icmp,1
2987,udp,1
10404,udp,1
19188,tcp,1
31078,tcp,1
4226,udp,1
35201,udp,1
10771,icmp,1
20242,udp,1
35714,udp,1
29022,udp,1
23203,udp,1
21892,icmp,1
6647,udp,1
40290,tcp,2
49523,udp,1
40407,icmp,1
14806,icmp,1
37612,udp,1
16094,icmp,1
39422,icmp,1
18649,udp,1
23396,udp,1
29588,udp,1
8089,icmp,2
28779,icmp,1
34981,tcp,1
20640,udp,1
21715,icmp,1
43049,icmp,1
34923,icmp,1
25609,udp,1
33065,udp,1
64111,tcp,1
41189,udp,1
1649,tcp,1
64454,icmp,1
29985,udp,1
39051,icmp,2
33748,tcp,1
40052,tcp,1
47842,tcp,1
27038,udp,2
61993,icmp,1
44116,icmp,1
25582,udp,1
59727,udp,1
60042,icmp,1
32448,tcp,1
50368,tcp,1
11905,icmp,1
26163,udp,1
5709,icmp,1
46324,icmp,1
23936,tcp,1
22480,icmp,1
51187,icmp,1
52817,icmp,1
35918,icmp,1
63331,icmp,1
39817,icmp,1
21649,udp,1
46475,udp,1
61542,udp,1
51784,tcp,1
21908,udp,1
21813,udp,1
27703,udp,1
34500,icmp,1
15729,udp,1
46100,udp,1
743,udp,2
22540,udp,1
35018,tcp,1
15218,udp,1
46867,udp,1
4023,icmp,1
19534,tcp,1
23350,udp,1
16941,tcp,1
8538,icmp,1
53881,udp,1
44770,tcp,1
10770,tcp,1
21814,icmp,1
4789,udp,1
14696,udp,1
34274,tcp,1
28068,udp,1
44489,udp,1
56691,udp,1
56911,tcp,1
41417,icmp,1
48824,tcp,1
41948,udp,1
61406,tcp,1
55490,icmp,1
6683,icmp,1
33885,udp,1
59861,udp,1
58169,udp,1
40641,icmp,2
55891,udp,1
51802,tcp,1
46066,tcp,1
62609,udp,1
41602,icmp,1
21097,tcp,1
9722,icmp,1
12107,udp,1
51221,icmp,1
54186,tcp,1
7967,udp,1
27744,udp,1
35275,icmp,1
40966,udp,1
20531,udp,1
52866,icmp,1
29360,tcp,1
64583,udp,1
26027,icmp,1
14020,icmp,1
43888,icmp,1
41372,tcp,1
39539,tcp,1
10443,tcp,1
42413,tcp,1
53013,icmp,1
11701,icmp,1
53109,tcp,1
431,tcp,1
12461,tcp,1
51505,tcp,1
28908,tcp,1
37779,udp,1
42823,tcp,1
11244,tcp,1
52702,icmp,1
39067,tcp,2
58211,icmp,1
40110,udp,1
907,icmp,1
29962,udp,1
2588,udp,1
52380,tcp,1
21085,udp,1
26513,tcp,1
10987,udp,1
45173,icmp,1
42541,tcp,1
56503,udp,1
9565,icmp,1
56328,tcp,1
9295,tcp,1
59762,icmp,1
48478,icmp,1
23235,udp,1
8144,tcp,1
8594,icmp,1
1560,icmp,1
14921,icmp,1
15019,tcp,1
32698,tcp,1
5625,udp,1
14659,udp,1
20138,icmp,1
62376,icmp,1
17333,icmp,1
19423,udp,1
47949,udp,1
8529,udp,1
7466,udp,2
48307,icmp,1
63075,tcp,1
22051,icmp,1
27621,icmp,1
25707,tcp,3
42364,tcp,1
43732,icmp,1
58897,udp,1
20568,tcp,1
20268,udp,1
25309,udp,1
7844,icmp,1
46045,icmp,1
35201,icmp,1
2587,tcp,1
29198,udp,1
62967,udp,1
17481,udp,1
18657,icmp,1
18821,icmp,1
15196,tcp,1
39665,icmp,1
27873,udp,1
16875,tcp,1
6867,tcp,1
41558,tcp,1
39507,tcp,1
59122,tcp,1
17808,tcp,1
21710,udp,1
38090,udp,1
35981,icmp,1
24501,icmp,1
47279,tcp,1
7707,tcp,2
15872,icmp,1
56090,icmp,1
36281,icmp,1
54111,icmp,1
36434,icmp,1
12312,udp,1
60261,udp,1
22303,tcp,1
62118,tcp,1
3494,tcp,1
6460,tcp,1
50532,tcp,1
7297,icmp,1
48842,tcp,1
10975,tcp,1
33157,tcp,1
33854,tcp,1
33531,tcp,1
6270,tcp,1
10310,udp,1
44183,udp,1
2679,icmp,1
40654,icmp,1
32685,icmp,1
32542,icmp,1
64332,icmp,1
25962,tcp,1
6314,icmp,1
59296,tcp,1
12407,tcp,1
8597,tcp,1
6347,udp,1
6647,tcp,1
24435,icmp,1
55333,tcp,1
6799,udp,1
10030,tcp,1
61824,udp,1
15246,icmp,1
60520,icmp,1
6399,udp,1
32210,tcp,1
16585,udp,1
43192,tcp,1
46238,udp,1
11227,udp,1
6053,icmp,1
9271,icmp,1
28655,icmp,1
5143,tcp,1
44842,tcp,1
4501,icmp,1
39273,udp,1
38774,udp,1
11647,icmp,1
29354,udp,1
52616,icmp,1
37011,icmp,1
2686,icmp,1
19314,icmp,1
60972,tcp,1
43406,udp,1
39392,icmp,1
55503,tcp,1
55226,udp,1
54405,udp,1
23853,tcp,1
55775,tcp,1
50458,tcp,1
60574,icmp,1
9279,icmp,1
33596,udp,1
65176,udp,1
52106,tcp,1
47728,icmp,1
25590,udp,1
61270,tcp,1
39754,udp,1
36254,udp,1
55448,udp,1
5003,udp,1
1870,tcp,1
42732,icmp,1
22279,udp,1
57519,udp,1
40718,icmp,1
9092,udp,1
55628,udp,1
16020,tcp,1
37541,tcp,1
12610,icmp,1
396,tcp,1
62688,tcp,1
14134,tcp,1
37213,icmp,1
62222,tcp,1
33610,tcp,1
25364,tcp,1
65304,udp,1
42872,udp,1
52658,udp,1
44886,tcp,1
56613,icmp,1
13449,udp,1
18166,icmp,1
21296,udp,1
21418,icmp,1
36596,udp,1
23504,tcp,1
57941,tcp,1
24327,tcp,1
28958,udp,1
32358,udp,1
52960,udp,1
28897,icmp,1
45066,icmp,1
30297,udp,1
38653,icmp,1
10149,tcp,1
61104,udp,1
30962,icmp,1
38106,tcp,1
30744,icmp,1
17844,udp,1
40333,udp,1
5088,icmp,1
55408,tcp,1
61498,icmp,1
44324,icmp,1
19166,udp,1
18696,udp,1
33801,icmp,1
34999,udp,1
22401,tcp,1
22436,icmp,1
52612,icmp,1
42564,icmp,1
49454,tcp,1
32229,icmp,1
39164,udp,1
40723,icmp,1
10928,tcp,1
53298,tcp,1
64250,tcp,1
4235,icmp,1
13023,tcp,1
19714,udp,1
54427,udp,2
7636,tcp,1
43082,icmp,1
20086,tcp,2
45988,tcp,1
37995,udp,1
60410,tcp,1
36566,tcp,1
25476,udp,1
30084,icmp,1
6594,udp,1
17677,tcp,1
30754,icmp,1
42298,icmp,1
37473,icmp,1
32404,udp,1
38499,tcp,1
20636,icmp,1
31487,udp,1
30769,icmp,1
61321,udp,1
28582,tcp,1
4304,icmp,1
49051,udp,1
35802,tcp,1
39934,icmp,1
61880,icmp,1
61330,icmp,1
20062,udp,1
18066,tcp,1
14512,tcp,1
30866,udp,1
5113,tcp,1
7943,tcp,1
53576,icmp,1
61145,tcp,1
7356,tcp,1
7325,icmp,1
28531,icmp,1
3968,icmp,1
33111,udp,1
43366,tcp,1
37124,icmp,1
64548,udp,1
24906,icmp,1
8868,tcp,1
39398,icmp,1
60221,icmp,1
12721,udp,1
19158,udp,1
29941,tcp,1
23930,icmp,1
42336,tcp,1
49584,icmp,1
29890,icmp,1
11709,icmp,1
45105,tcp,1
23742,udp,1
41094,udp,1
51007,udp,1
42120,tcp,1
2991,icmp,1
33695,udp,1
61085,icmp,1
20749,udp,1
43541,udp,1
24052,icmp,1
6010,icmp,1
60671,icmp,1
55866,udp,1
64211,tcp,1
24303,udp,1
42659,tcp,1
46504,icmp,1
56591,udp,1
59461,icmp,1
21966,icmp,1
12037,icmp,1
64634,udp,1
618,udp,1
17701,udp,1
55335,icmp,1
4122,udp,1
14204,tcp,1
35433,icmp,1
33414,udp,1
62226,icmp,1
53633,icmp,1
24858,udp,1
25850,udp,1
11325,icmp,1
61247,icmp,1
40040,icmp,1
38648,tcp,1
20432,tcp,1
11272,udp,1
19775,udp,1
35593,tcp,1
63831,tcp,1
29289,icmp,1
1465,icmp,1
47817,icmp,1
30237,udp,1
6928,icmp,1
51448,tcp,1
16644,icmp,1
19132,icmp,1
48444,udp,1
12565,tcp,1
43379,tcp,1
37904,udp,1
65384,udp,1
59480,udp,1
5259,icmp,1
22425,icmp,1
52566,udp,1
44942,tcp,1
49229,tcp,1
47754,tcp,1
22100,tcp,1
40533,icmp,2
57737,icmp,1
9217,tcp,1
52998,icmp,1
11394,udp,1
725,udp,1
45212,icmp,1
44032,udp,1
5453,tcp,1
58756,icmp,1
34938,icmp,1
48560,udp,1
33949,udp,1
45458,tcp,1
7885,icmp,1
20771,tcp,1
44276,tcp,1
30877,udp,1
34859,tcp,1
55000,tcp,1
57586,udp,1
19044,udp,1
22456,udp,1
3311,udp,1
51444,udp,1
15904,icmp,1
49690,udp,1
27904,udp,1
362,icmp,1
50930,udp,1
12910,udp,1
18539,icmp,1
31036,icmp,1
48038,icmp,1
11718,tcp,1
45626,tcp,1
48497,udp,1
59464,tcp,1
58595,icmp,1
31011,udp,1
38975,icmp,1
26296,udp,1
48891,udp,1
13579,tcp,1
58974,tcp,1
34664,udp,1
34842,icmp,1
17078,icmp,1
52106,udp,1
63397,udp,1
14404,tcp,1
50784,tcp,1
46637,udp,1
39477,tcp,1
25412,icmp,1
791,icmp,1
31441,udp,1
49836,udp,1
10248,icmp,1
41372,udp,1
6768,udp,1
50180,icmp,1
5235,tcp,1
21997,tcp,1
38859,udp,1
47280,tcp,1
19709,tcp,1
17826,udp,1
17793,tcp,1
140,icmp,1
64692,udp,1
42824,tcp,1
33868,tcp,1
5051,icmp,1
3071,icmp,1
23106,tcp,1
39892,tcp,1
23544,icmp,1
46801,icmp,1
17222,udp,1
54176,udp,1
42852,udp,1
44169,udp,1
17595,tcp,1
11344,icmp,1
42122,tcp,1
23476,tcp,1
65189,tcp,1
39895,tcp,2
64487,tcp,1
48605,udp,1
63931,tcp,1
45025,icmp,1
1013,udp,1
38855,tcp,1
41739,icmp,1
6004,icmp,1
44128,udp,1
33585,icmp,1
47903,tcp,1
53413,icmp,1
29229,tcp,1
15708,tcp,1
35382,tcp,1
23099,udp,1
33837,udp,2
31003,icmp,1
7840,icmp,1
24090,udp,1
45517,udp,1
14307,icmp,1
52621,icmp,1
23762,udp,1
34990,tcp,1
36383,tcp,1
42256,icmp,1
14833,icmp,1
42518,udp,1
42834,udp,1
47990,udp,1
1619,udp,1
57429,tcp,1
26634,udp,1
14051,udp,1
61830,udp,1
547,udp,1
24099,udp,1
22571,icmp,1
23140,icmp,1
55119,icmp,1
30937,tcp,1
11991,tcp,1
18404,tcp,1
8294,udp,1
46957,udp,1
55619,icmp,1
37031,tcp,1
59270,icmp,1
52981,tcp,1
36063,udp,1
6918,udp,1
20406,tcp,1
58474,icmp,1
2444,udp,1
3428,icmp,1
57449,tcp,1
29563,udp,1
552,icmp,1
5460,udp,1
52196,icmp,1
21644,udp,1
14452,tcp,1
34455,udp,1
8396,icmp,1
40582,tcp,1
13807,tcp,1
44653,udp,1
7238,tcp,1
49299,icmp,1
2208,udp,1
39545,icmp,1
57116,tcp,1
17589,udp,1
61215,tcp,1
60377,icmp,1
46704,icmp,1
59690,icmp,1
61723,icmp,1
3858,tcp,1
12606,icmp,1
54146,icmp,1
7088,icmp,1
4131,tcp,1
58947,tcp,1
64537,udp,1
2383,tcp,1
37509,udp,1
29691,tcp,1
49389,udp,1
23870,icmp,1
52549,icmp,1
40710,tcp,1
12554,udp,1
44598,icmp,1
16089,icmp,1
34061,tcp,1
44343,tcp,1
32278,icmp,1
45543,tcp,1
39180,icmp,2
16029,udp,1
64593,tcp,1
6524,udp,1
48061,udp,1
25567,udp,1
10201,tcp,1
52299,udp,1
29182,icmp,1
4195,tcp,1
39787,tcp,1
44504,icmp,1
59947,tcp,1
14409,tcp,1
24234,icmp,1
25462,udp,1
36190,icmp,1
58279,udp,1
21906,icmp,1
9025,icmp,1
16219,udp,1
26041,udp,1
25392,tcp,1
43893,icmp,1
19003,tcp,1
8227,icmp,1
18685,tcp,1
9270,udp,1
45873,udp,1
27823,icmp,1
39971,tcp,1
59911,tcp,1
52346,icmp,1
40384,udp,1
33922,icmp,1
44165,icmp,1
24360,udp,1
31561,icmp,1
842,icmp,1
34873,tcp,1
23823,udp,1
7688,icmp,1
15316,udp,1
35601,udp,1
37660,tcp,1
41819,udp,1
46477,udp,1
49648,tcp,1
31717,udp,1
52306,icmp,1
42015,udp,1
64403,tcp,1
25729,udp,1
6042,tcp,1
51428,icmp,2
64872,udp,1
31530,udp,1
32707,icmp,1
43964,tcp,1
51867,tcp,1
46692,tcp,1
37885,udp,1
25817,tcp,1
59975,udp,1
41651,icmp,1
60270,tcp,1
53355,icmp,1
48908,icmp,1
30108,tcp,1
56486,icmp,1
50323,icmp,1
45102,tcp,1
43855,tcp,1
38485,udp,1
2749,icmp,1
33140,udp,1
6369,icmp,1
38113,icmp,1
38903,udp,1
52830,udp,1
37644,icmp,1
17641,tcp,1
45255,tcp,1
35453,icmp,1
22323,icmp,1
32607,tcp,1
43022,udp,1
7890,tcp,1
29080,tcp,1
58024,udp,1
59947,udp,1
54643,tcp,1
10638,udp,1
46743,tcp,1
38399,tcp,1
28876,tcp,1
10276,udp,1
42024,udp,1
34160,icmp,1
50018,udp,1
43937,tcp,1
27953,udp,1
76,udp,1
53128,icmp,1
47403,udp,2
26713,udp,1
64035,udp,1
6042,udp,1
20569,udp,1
13415,icmp,1
11333,icmp,1
43496,icmp,1
5782,icmp,1
14943,tcp,1
21857,udp,1
33297,udp,1
35373,tcp,1
38273,tcp,1
60317,tcp,1
62506,icmp,1
34513,tcp,1
9911,icmp,1
17300,icmp,1
27266,udp,1
25890,tcp,1
28045,udp,1
25755,icmp,2
4495,udp,1
33322,icmp,1
20627,icmp,1
20435,icmp,1
57069,icmp,1
27460,tcp,1
30431,tcp,1
3627,tcp,1
45578,udp,1
19157,icmp,1
44961,udp,1
8181,tcp,1
29607,tcp,1
777,udp,1
62585,tcp,1
51884,udp,1
30406,udp,1
35440,udp,1
60566,tcp,1
48110,tcp,1
57529,icmp,1
33122,udp,1
51799,icmp,1
26569,icmp,1
26833,icmp,1
35494,icmp,1
42946,tcp,1
38356,icmp,1
64001,tcp,1
21028,icmp,1
36756,icmp,1
29375,icmp,1
22799,icmp,1
37096,icmp,1
1575,icmp,1
9112,udp,1
15542,icmp,1
45767,udp,1
64938,icmp,1
28189,icmp,1
31560,udp,1
46943,udp,1
48328,icmp,1
9021,udp,1
20940,icmp,1
59682,icmp,1
48090,udp,1
41980,icmp,1
43852,tcp,1
2317,tcp,1
19975,udp,1
25384,tcp,1
36587,tcp,1
17844,tcp,1
19963,tcp,1
52383,icmp,1
44566,udp,1
31811,udp,1
60387,icmp,1
12577,icmp,1
63648,icmp,1
48131,tcp,1
33538,udp,1
54477,tcp,1
50248,udp,1
24140,udp,1
51114,udp,1
2514,tcp,1
59300,tcp,1
56213,udp,1
40056,icmp,1
23908,icmp,1
21075,icmp,1
46856,icmp,1
45769,udp,1
61830,tcp,1
18182,tcp,1
39201,icmp,1
8733,tcp,1
63452,tcp,1
36800,icmp,1
49490,tcp,1
57472,udp,1
12201,udp,1
2037,udp,1
25398,udp,1
14920,udp,1
53475,udp,1
39910,udp,1
58816,icmp,1
46546,tcp,1
