# data generated for lookup table

dstport,protocol,tag
33955,ICmp,sv_P1
62395,UdP,sv_P5
25155,icmp,database
43690,Tcp,sv_P5
5513,uDp,sv_P1
53738,uDP,web
11709,Tcp,monitoring
27880,icmP,email
56729,Udp,backup
22694,tcp,database
44379,icMp,sv_P2
32329,tCp,monitoring
3953,TCP,backup
9022,ICmp,database
36859,udP,sv_P1
45522,UDp,web
37023,IcMp,sv_P4
51027,icMp,database
60039,icMp,monitoring
2305,ICMP,sv_P2
21994,udP,sv_P1
44667,UDp,email
30710,TCP,sv_P4
5286,tCp,sv_P4
16204,tCP,sv_P4
43116,UDp,sv_P3
12654,tCP,sv_P1
11949,icMp,sv_P5
1889,uDp,web
52571,TcP,backup
20844,IcMp,sv_P4
12074,tcp,monitoring
36383,ICmp,sv_P5
20044,ICmp,backup
44938,Udp,sv_P5
62915,iCMP,monitoring
23176,UDp,backup
10050,uDp,sv_P4
45209,UDp,sv_P4
63839,IcMp,monitoring
9792,UDp,backup
62838,udp,monitoring
25843,Udp,database
10370,UDp,backup
48358,uDp,sv_P3
62601,tcP,sv_P4
52461,udp,sv_P2
26706,icmP,web
35423,IcMP,sv_P4
24260,UDP,sv_P5
9577,tcp,sv_P5
61331,TcP,monitoring
29741,iCmp,sv_P5
51412,udp,email
15534,uDp,sv_P4
25972,UDp,sv_P1
57894,Icmp,web
54774,icmP,web
14577,uDP,sv_P1
60229,UdP,sv_P4
60671,udP,email
61970,udP,sv_P2
18708,Udp,email
27128,ICmP,sv_P1
58344,TCp,backup
5263,tCP,monitoring
4799,TCp,sv_P1
62276,ICMp,sv_P1
39963,tcP,database
10412,TCp,monitoring
22656,icmP,sv_P3
26065,TCP,sv_P1
65063,tCP,monitoring
55172,UDP,sv_P1
48454,uDp,sv_P4
34108,UDP,sv_P2
57114,tCp,monitoring
1889,uDp,backup
48391,ICmp,backup
7628,uDp,email
21408,TCP,sv_P5
37299,tCp,sv_P3
43213,TcP,database
16172,uDp,sv_P3
14212,iCMP,monitoring
168,iCMP,email
51341,IcMp,database
35630,tCP,sv_P4
37410,tCP,sv_P5
27210,ICMP,sv_P1
61477,icMP,web
60765,uDp,sv_P1
21675,ICmp,web
50045,tcp,sv_P5
54312,udP,database
48179,udp,sv_P5
48303,TCP,monitoring
40606,UDp,sv_P3
58117,Icmp,sv_P5
6251,udP,sv_P5
52485,ICMp,monitoring
29693,iCMp,sv_P5
61109,IcMP,monitoring
19132,IcmP,email
44418,udP,database
24535,tcP,database
30119,Tcp,backup
14362,UdP,backup
9227,TCP,monitoring
41517,iCmP,web
37171,udp,web
30758,uDp,monitoring
44480,tCP,email
17631,iCMP,sv_P5
47563,tcp,backup
17737,tCp,sv_P4
16236,UDP,sv_P1
53890,udP,email
33139,ICmp,web
10109,Tcp,sv_P2
23711,UdP,monitoring
50539,uDP,sv_P5
40695,iCMp,sv_P3
49086,ICmp,sv_P4
12213,TCp,sv_P3
279,Udp,sv_P1
4510,uDP,backup
47635,tCp,sv_P5
46860,ICMp,sv_P5
63303,iCMp,sv_P1
2979,tCp,monitoring
30317,IcmP,sv_P4
40985,UDP,sv_P3
1376,uDp,backup
55321,UDP,monitoring
62736,icmp,monitoring
14769,ICmP,email
65030,ICmp,database
43019,uDp,monitoring
19096,uDp,email
41952,icmP,monitoring
34668,Icmp,sv_P1
39110,Icmp,monitoring
44391,TCP,sv_P2
11912,ICMp,monitoring
56370,tCp,sv_P1
57825,UDp,monitoring
2926,TCP,sv_P4
15683,iCMp,monitoring
9150,UDp,web
16132,ICmp,backup
5321,UdP,email
33679,TcP,database
30603,ICMP,database
2577,IcMp,database
53219,tCP,backup
52187,iCMp,database
10152,tcp,monitoring
6659,tcp,sv_P3
32025,TCP,sv_P4
567,UdP,monitoring
38253,tCP,monitoring
40414,UDp,email
43119,tcP,backup
22538,Udp,monitoring
57075,TCp,email
15430,TcP,backup
5531,tcp,sv_P2
30407,UDP,backup
14752,tCp,sv_P2
60921,iCmP,backup
18966,IcMP,database
54437,UDP,sv_P1
42882,tcp,sv_P1
52658,TcP,sv_P3
44689,tcP,sv_P4
31332,TCP,sv_P5
20627,TCP,sv_P3
59638,udp,sv_P1
61285,tCp,sv_P4
13514,icMP,backup
38522,udP,sv_P4
37130,IcmP,sv_P3
28618,udP,sv_P5
2862,tcP,sv_P1
23779,uDp,web
49756,TCP,sv_P2
5087,icmP,sv_P3
48626,iCMp,database
61551,Icmp,sv_P5
3875,TCP,sv_P3
22773,IcMp,sv_P3
21605,udp,monitoring
24219,icMP,web
50024,TCP,sv_P4
60080,udp,sv_P2
29186,icmP,backup
60280,udP,sv_P5
23628,UDp,web
60847,ICMP,email
6818,Udp,database
60686,tcp,sv_P2
54987,ICmp,monitoring
1287,udp,sv_P3
56590,tcp,sv_P2
44891,UdP,sv_P5
27739,icMP,sv_P3
20398,icmp,sv_P2
18287,UDP,sv_P3
46538,UDp,sv_P5
21741,Icmp,sv_P5
7774,TCp,sv_P2
49631,ICMP,sv_P5
25793,ICmp,database
65388,IcMP,web
18379,icMP,database
51966,iCMP,web
57400,IcmP,sv_P2
57505,UdP,email
582,UDP,backup
9950,uDp,sv_P2
22381,uDp,sv_P1
5281,TCp,sv_P1
2206,udP,monitoring
42163,UDp,backup
50050,tcp,database
7723,tCP,monitoring
43307,tcp,web
53451,Icmp,sv_P3
51247,Icmp,backup
22047,uDP,database
59599,IcmP,backup
44637,IcMp,sv_P3
62293,ICmP,sv_P5
46811,icmP,backup
30061,ICMp,monitoring
43769,tCP,monitoring
4306,icMp,sv_P4
43170,icmP,sv_P1
29125,IcMP,backup
53675,UDP,sv_P2
15748,tCp,email
18210,iCMp,sv_P1
61970,Icmp,sv_P3
45897,udp,email
34872,UDP,sv_P5
29533,icMp,sv_P5
1757,UDP,database
48806,uDp,monitoring
7889,icMp,sv_P2
2701,Udp,database
12773,ICmP,backup
8240,ICMP,sv_P1
52758,TCP,sv_P4
4335,iCMp,sv_P5
42285,TcP,email
23800,UDP,sv_P4
50356,iCMp,backup
53561,UDP,email
38362,Tcp,sv_P2
31374,TCP,database
6338,UdP,sv_P5
23867,UDp,email
26601,TCp,sv_P1
25411,IcMp,database
38499,ICmP,database
1718,IcmP,email
16948,ICMp,email
759,ICMp,web
54197,Tcp,sv_P4
4002,tcp,database
42594,tcp,sv_P4
8371,uDP,database
37763,icMP,sv_P5
35578,tCP,sv_P5
60823,Udp,database
63692,ICMp,sv_P3
21658,UDp,email
23192,tcp,database
49142,tcp,backup
2929,uDP,email
61815,ICMP,web
37483,Udp,sv_P4
25500,tCP,database
59510,icMp,sv_P4
18792,tcP,monitoring
65208,icMp,sv_P2
64905,tcP,sv_P2
53670,iCmP,sv_P3
57920,iCmP,sv_P5
41488,tCp,sv_P4
47962,uDp,email
56223,UDP,sv_P1
54147,iCmP,sv_P4
40262,UdP,web
62039,uDp,monitoring
11525,uDp,database
52558,iCmP,sv_P3
3858,icMP,sv_P3
10789,udP,backup
48580,IcMp,database
712,IcMp,sv_P3
58716,UdP,sv_P5
60023,IcMP,email
19161,TCp,database
30666,uDp,monitoring
24622,TCP,sv_P2
11303,TCP,sv_P2
45802,tCP,sv_P5
17647,tCp,sv_P2
1253,TCP,sv_P4
64448,Tcp,monitoring
55965,ICMP,web
65344,UDP,sv_P5
8079,tcP,monitoring
60635,UDP,email
19276,udP,email
54937,uDp,sv_P4
64703,TcP,sv_P4
30248,iCmP,web
29756,icmp,sv_P5
29915,IcMP,backup
28901,tcp,sv_P4
50629,Tcp,email
14133,ICmp,database
14187,icmp,sv_P4
51975,icMP,sv_P3
52888,Tcp,backup
33057,iCmP,sv_P5
47540,IcMp,email
33685,udp,sv_P4
33654,icMp,sv_P2
15850,ICmp,sv_P3
33,tCp,sv_P2
27968,icmp,sv_P5
5999,udp,database
62456,Tcp,monitoring
44169,tCp,monitoring
56986,Tcp,sv_P1
23893,tCp,sv_P3
25922,TcP,sv_P1
40017,ICMP,backup
963,Tcp,sv_P5
60544,tcp,sv_P5
52376,tcp,sv_P1
13865,UDp,sv_P3
4934,iCMp,email
20244,UDP,sv_P1
53733,ICmP,sv_P5
24596,ICMP,backup
11919,TcP,web
61709,UDP,sv_P2
11572,ICmp,monitoring
1453,udP,sv_P1
6595,icMP,sv_P1
10176,ICMP,monitoring
62285,iCmP,sv_P4
38625,Icmp,backup
28613,UdP,sv_P2
49739,TCP,sv_P3
27141,uDp,database
18516,Tcp,sv_P4
20776,UDP,monitoring
47829,icMP,sv_P1
21033,tcp,email
28766,UDp,sv_P2
7623,iCMp,database
3472,IcMp,web
18989,uDP,sv_P1
17821,tCP,email
577,uDP,sv_P5
57330,tcP,backup
20404,icMP,email
14868,udp,database
13928,icMP,sv_P3
43150,tcp,database
11673,icmp,database
63898,ICMP,database
17064,icmP,sv_P2
41963,ICmp,sv_P1
13443,UDP,web
32177,UDp,sv_P4
54011,iCmP,web
52882,TcP,database
20610,udp,backup
20759,ICMP,backup
26640,iCmP,sv_P5
34752,TCP,web
968,UDP,monitoring
13913,UdP,sv_P5
7150,udP,database
8335,UDp,sv_P1
32498,tCP,backup
62347,uDp,database
59591,iCmp,sv_P5
39578,uDp,sv_P3
56938,udP,sv_P4
36281,UDP,email
50891,IcMP,sv_P3
33368,tCP,sv_P2
57901,udp,sv_P2
44286,tCp,sv_P4
15966,UDP,database
5259,tcp,sv_P2
5797,UDp,email
16048,uDp,backup
27711,uDp,sv_P3
27987,TCp,monitoring
32691,TcP,sv_P1
39478,UDP,sv_P5
65056,ICMp,sv_P5
2679,udP,monitoring
39352,Udp,database
28729,iCmP,web
21361,udP,sv_P2
35683,IcMp,sv_P3
8540,Udp,sv_P1
4211,UDp,backup
33303,tCp,sv_P2
16623,ICMP,sv_P5
26353,uDp,web
6493,IcMp,email
47872,icmp,sv_P3
64840,Icmp,sv_P5
48875,uDp,sv_P2
57559,iCMP,web
55899,uDP,sv_P5
21862,Tcp,backup
23494,tcP,database
9528,Icmp,backup
16816,tCp,monitoring
15162,IcmP,database
61246,iCmp,sv_P2
65440,TCP,web
9293,Tcp,database
55857,iCmp,sv_P3
28032,icMP,email
42511,UDp,sv_P3
40346,Udp,email
12720,uDp,backup
11061,IcmP,monitoring
60481,udp,web
19614,TCP,backup
17561,ICMp,sv_P3
48290,tCP,sv_P1
33685,TcP,sv_P4
54639,tcp,email
23238,UDp,sv_P3
24618,Tcp,database
39932,TcP,backup
46782,udp,sv_P5
27306,udp,sv_P3
8587,uDP,sv_P5
53389,tcP,sv_P2
34642,TCp,sv_P1
35087,tcp,sv_P3
53104,udp,sv_P2
42657,iCMp,database
25868,tCp,sv_P2
58371,ICmP,sv_P1
43507,TcP,backup
50344,ICmP,sv_P3
34808,TCP,sv_P4
48993,TCp,sv_P4
44480,IcMP,email
3491,uDP,monitoring
46171,UDp,monitoring
43150,UDp,sv_P2
3402,tcP,email
1918,UDp,sv_P3
61075,udP,web
55452,TCp,backup
52182,iCmp,monitoring
12962,UDP,web
45127,TcP,email
55817,IcMp,sv_P5
50109,uDp,backup
32322,uDp,sv_P1
53993,tCp,sv_P1
48088,tCp,sv_P2
6101,tcP,sv_P5
21829,udp,database
11308,uDp,sv_P4
44594,TCp,sv_P1
27030,TCP,sv_P1
56989,tCp,backup
52127,uDp,monitoring
32751,TcP,sv_P1
38141,uDP,sv_P1
18430,udP,sv_P2
21273,uDp,sv_P5
32565,icMP,sv_P3
42721,iCmP,web
63595,tcP,sv_P2
42455,tcp,sv_P5
40335,TCP,email
31752,TCP,web
61729,Tcp,sv_P4
33306,uDp,monitoring
36076,Udp,web
14110,iCMP,database
22686,iCmp,sv_P4
62817,ICMp,sv_P4
29723,Tcp,sv_P2
29281,Tcp,backup
32107,udp,sv_P2
41779,uDp,email
57716,icMp,sv_P4
57144,tcP,monitoring
18943,udp,database
21478,UDP,database
44061,UDP,sv_P5
57980,udp,sv_P4
60780,iCmp,monitoring
64387,ICmp,monitoring
32043,IcMp,backup
44899,udp,sv_P5
7986,icmp,monitoring
17561,Udp,email
6006,uDp,sv_P3
50547,uDP,database
17269,UDP,sv_P3
9228,tcp,sv_P2
42139,uDP,sv_P1
14238,UDP,backup
19355,iCMP,email
12032,icmp,web
37296,UdP,sv_P1
17408,UdP,backup
32582,uDP,monitoring
50842,IcMp,web
17986,Udp,sv_P1
37253,IcmP,backup
54309,uDP,sv_P4
61370,UDP,sv_P3
53434,icMp,sv_P1
33755,tcP,monitoring
56003,ICMP,database
61743,tCp,sv_P4
22938,uDP,email
33065,iCMp,monitoring
28344,TCp,monitoring
64517,TCP,monitoring
59825,tCp,email
46036,IcmP,database
55553,IcMp,monitoring
36741,Udp,database
22019,iCMp,sv_P5
16289,Udp,sv_P3
57423,TCP,database
17844,Tcp,web
49331,icmP,sv_P1
49043,tCP,web
51434,tcp,email
62645,TcP,monitoring
56532,Udp,email
16897,ICmP,sv_P5
37378,tcp,web
3762,IcMP,web
19949,tcp,database
13838,IcmP,database
13637,UDP,backup
32860,icMp,sv_P1
23130,tCP,backup
27587,icmp,sv_P3
51542,UDp,monitoring
20599,tCp,sv_P4
24387,TCP,monitoring
36141,ICmp,database
52431,TCP,monitoring
31162,UdP,sv_P1
47499,icmp,database
43517,TCP,sv_P3
4986,tCp,email
1670,uDp,sv_P1
45537,Udp,sv_P2
20246,Tcp,database
48376,Tcp,sv_P5
23909,IcmP,sv_P2
30743,iCMP,database
50098,UDP,sv_P2
34479,ICMP,sv_P4
32996,UDp,sv_P2
36084,tCP,sv_P4
17625,UdP,sv_P3
53407,udP,sv_P3
3952,TCP,database
58412,tcp,database
54210,ICmp,web
9059,ICMp,monitoring
17899,TcP,sv_P2
61728,IcMP,web
25208,TcP,backup
37837,icMP,sv_P5
44563,ICMp,monitoring
803,icMP,monitoring
22905,iCMP,monitoring
45326,UDP,sv_P1
46201,IcmP,sv_P4
50603,UDp,backup
3823,ICmP,backup
42907,tcp,sv_P4
17264,tcp,backup
25177,udP,sv_P2
40279,IcMp,monitoring
43383,UdP,email
63102,UDP,database
31627,udp,sv_P2
28819,UDP,monitoring
63581,uDP,sv_P1
6315,tcp,sv_P2
8169,uDp,web
31455,iCMp,backup
17206,tcp,email
20168,tCp,email
58186,IcMp,sv_P1
17958,ICMP,sv_P4
14809,Tcp,sv_P2
40982,icmP,sv_P4
7157,udp,email
2708,uDP,sv_P2
60875,uDp,email
40116,ICmp,web
5995,TCP,sv_P1
8085,tCp,database
31147,Udp,sv_P1
56458,TCP,database
20230,ICMp,sv_P4
26179,ICmp,sv_P4
32144,tcP,sv_P5
35600,tCP,backup
14180,Udp,sv_P5
39695,TCp,web
38450,udp,sv_P3
551,tCP,web
35473,TCp,monitoring
51219,icMP,monitoring
45528,Icmp,backup
29328,uDp,web
27835,UdP,sv_P1
18221,tcp,web
14302,icmP,sv_P4
2015,iCMp,backup
42324,iCMp,web
19416,icMp,sv_P2
53834,tCP,sv_P5
36823,tCp,sv_P3
31362,udp,sv_P5
11870,TcP,sv_P1
39233,Tcp,sv_P3
63213,UDP,database
19325,tCP,database
61484,IcMP,sv_P2
60531,icmp,sv_P4
46030,icmP,email
12598,tcP,sv_P3
34103,Tcp,backup
3467,IcmP,email
42936,uDp,sv_P2
45260,udp,email
46620,uDP,sv_P1
55780,TCP,sv_P5
31906,icMP,email
43693,tCP,monitoring
60002,tcp,sv_P1
17642,icMP,sv_P5
18898,tcp,database
25956,IcMp,backup
36890,IcMp,backup
35828,tcp,email
9301,uDP,email
22722,uDP,database
45515,icMP,sv_P2
15747,Udp,backup
30242,Udp,sv_P4
6545,tCP,email
54513,UdP,monitoring
25412,uDp,sv_P3
44634,icmp,email
36473,udP,email
45312,UDP,monitoring
63629,iCMP,sv_P2
21953,tcP,monitoring
5997,Udp,sv_P2
39551,IcMp,sv_P4
58896,UDP,sv_P2
61135,ICMP,email
38471,IcMp,sv_P3
22173,uDP,sv_P2
54634,uDP,database
23015,iCMp,database
44587,Udp,web
57120,ICmp,monitoring
5525,Tcp,sv_P2
35358,TCP,sv_P5
58609,icmp,sv_P5
49029,uDP,email
48443,iCmp,email
7744,tcp,backup
6699,TcP,monitoring
18079,TcP,email
55634,UDP,sv_P2
58731,icMP,sv_P1
9880,ICmp,backup
25742,iCMP,web
13701,Udp,monitoring
35079,udP,sv_P4
63036,UdP,sv_P4
22888,TCP,sv_P5
51489,IcMP,sv_P2
44810,tCp,sv_P4
28980,Udp,email
2499,TCp,sv_P1
36909,udp,sv_P4
20954,UDP,sv_P5
9100,udp,monitoring
61016,udP,email
20154,tcp,sv_P1
1736,tCP,database
53115,uDP,monitoring
25800,UDP,web
6136,tCp,sv_P1
21710,tCP,sv_P3
21622,Tcp,email
43636,Udp,sv_P5
40945,iCMp,web
39034,icMP,monitoring
32578,TCp,sv_P4
35475,IcMP,sv_P2
28879,uDP,backup
58874,TcP,sv_P2
2660,TcP,sv_P2
51680,UdP,sv_P2
32274,UDP,email
54084,Icmp,sv_P5
30684,iCmP,database
30123,icMP,sv_P3
14307,TCP,sv_P5
38439,Tcp,sv_P1
22672,tCp,sv_P3
12361,tCp,backup
64330,TCp,backup
2894,UDP,sv_P1
20822,uDp,sv_P1
31982,IcMP,email
33488,Udp,web
43663,uDp,sv_P2
39304,Tcp,email
14841,iCMP,backup
6089,uDP,email
64642,ICMP,sv_P2
1623,tCp,backup
4587,IcmP,database
22259,Tcp,email
63936,udp,database
43882,tcp,sv_P5
20276,udP,database
64380,IcMp,sv_P1
62229,TcP,database
45232,UDP,sv_P4
13080,Tcp,database
12392,icMp,sv_P3
31200,TcP,sv_P3
30485,uDP,email
60531,uDp,backup
559,tcP,sv_P4
58161,UdP,web
20104,tCP,sv_P5
52290,iCMP,sv_P2
55483,icmP,monitoring
21972,tcp,sv_P3
4591,uDP,sv_P1
61955,tcP,sv_P2
50136,iCmP,sv_P3
59479,icMP,backup
31564,iCMP,backup
47794,tCp,database
37168,UDp,sv_P3
61329,tCp,database
2906,icMP,database
1144,iCmp,sv_P4
12027,IcMP,email
33265,tCP,web
61851,ICmp,sv_P2
27289,UDP,sv_P2
18654,IcMP,monitoring
20595,IcmP,sv_P2
24490,TCp,database
2574,tcp,sv_P4
14953,Udp,backup
15618,IcMP,backup
31135,TCp,web
31738,TCp,backup
5898,iCmp,sv_P1
49674,udP,sv_P5
51296,TCP,sv_P5
10293,TCP,sv_P5
61246,udP,email
61933,IcMP,sv_P5
36318,tCp,sv_P2
53056,Icmp,sv_P5
52149,UDP,sv_P3
16339,Tcp,sv_P4
11797,iCmp,sv_P3
26246,IcmP,sv_P2
19579,Tcp,backup
44413,IcMP,sv_P1
32750,iCMP,web
41051,udP,web
4087,Udp,email
21833,iCMP,database
27630,icMP,email
51709,TCp,database
64655,IcMP,sv_P4
31201,udP,sv_P5
37624,tCP,email
8450,tCP,sv_P5
22416,UDP,sv_P5
32587,tCP,sv_P2
16489,tCP,sv_P4
50924,icmp,monitoring
54026,Icmp,sv_P4
716,IcMp,sv_P2
24496,UDP,sv_P4
55331,udp,database
65159,icMp,sv_P4
3729,iCMp,sv_P3
8311,udP,email
60062,tcp,web
6104,icMp,sv_P1
9888,TcP,database
48458,tcp,backup
52594,ICMp,backup
11068,iCmp,web
16673,ICmP,sv_P1
49200,uDp,sv_P4
7116,icmP,web
24920,udP,email
14446,IcMp,email
2548,UDP,sv_P2
1833,tCP,sv_P4
43788,UDP,database
5781,UDP,backup
26892,UdP,monitoring
6378,uDp,sv_P5
61834,IcMP,monitoring
54970,UDP,sv_P3
13444,IcMP,web
34174,TcP,sv_P5
30960,IcMP,sv_P4
28781,icmP,database
3930,IcmP,web
10,Icmp,email
33867,udp,sv_P4
31448,UDP,sv_P4
26210,IcmP,sv_P3
2193,uDP,sv_P4
28945,IcMp,sv_P5
8636,TCP,database
41890,TcP,email
25556,iCmp,web
5063,Tcp,email
36628,tcp,sv_P4
29313,uDP,sv_P2
6155,udp,sv_P5
49416,TcP,email
8275,IcmP,sv_P2
49369,UdP,web
37553,udp,sv_P3
4997,udP,sv_P3
21789,uDp,sv_P3
26357,TCp,sv_P3
15114,UdP,monitoring
18683,UDp,web
65278,UDP,sv_P4
49093,IcMp,email
60684,tcp,sv_P4
18850,icMp,backup
50991,iCmp,monitoring
20397,UdP,monitoring
1086,TcP,sv_P5
5859,TCp,database
63304,udp,sv_P1
52095,IcMP,backup
58628,Udp,monitoring
13607,ICmp,monitoring
48554,TCP,sv_P5
15045,ICmP,sv_P5
16904,TcP,monitoring
58773,tcP,backup
15828,icMP,database
17989,IcMp,backup
39391,tcP,email
16878,iCmP,email
17194,Udp,sv_P1
40334,icMP,sv_P5
17350,tcp,sv_P1
46391,ICMP,email
11915,UDP,sv_P4
20463,IcmP,backup
1365,Icmp,sv_P5
33752,iCMp,sv_P5
19875,icmP,sv_P2
58888,IcMP,sv_P5
63215,UDp,sv_P4
56965,ICMp,email
60334,Tcp,backup
38565,icMP,backup
49698,uDp,sv_P1
55832,iCmP,web
13098,icmP,monitoring
14407,UDP,sv_P5
32117,udp,backup
40196,ICmp,web
51139,tCp,sv_P3
21323,ICmP,sv_P1
30229,icmP,sv_P5
61124,iCMP,sv_P5
60096,TcP,sv_P5
3765,icmP,sv_P4
9896,iCMP,monitoring
1512,TCp,sv_P4
25534,icMp,email
27941,uDp,sv_P3
55967,UdP,sv_P5
11389,uDp,backup
10232,tcP,web
28848,ICmP,sv_P3
37492,TcP,sv_P2
15353,ICMP,web
1942,TCp,sv_P3
45321,tcp,sv_P3
46832,icMP,email
26415,iCmP,sv_P1
38713,icMP,sv_P3
26445,iCmp,database
3428,TcP,sv_P1
55687,uDp,database
31101,Icmp,sv_P4
3303,tCP,backup
37470,TCp,sv_P5
5602,UDP,sv_P2
29992,TCp,database
31450,UDP,sv_P4
28789,Tcp,web
3766,Tcp,email
56659,icMp,sv_P4
11407,UDp,backup
10545,UdP,web
1904,TCP,sv_P4
21606,IcMP,sv_P4
17545,tCp,sv_P2
32124,Udp,sv_P2
16209,iCmP,sv_P4
27790,uDp,email
34830,TcP,email
43586,tcp,database
39333,Udp,email
53564,icMP,database
46376,icmP,web
33394,udp,database
18098,udP,monitoring
29413,IcmP,sv_P2
54953,iCmP,sv_P1
42699,UDP,database
7365,UdP,web
35626,ICmp,backup
40346,ICMp,backup
28801,tCP,sv_P2
34804,uDP,sv_P4
10172,TCP,web
14533,Udp,sv_P1
40723,iCMP,backup
2206,UDP,sv_P4
12073,Udp,monitoring
6649,TCP,monitoring
32681,udp,sv_P5
965,TcP,web
56854,udP,sv_P5
31803,TcP,sv_P2
55710,tCP,monitoring
50323,Tcp,sv_P1
47244,iCMp,database
739,ICMp,database
16331,Tcp,backup
39164,iCMP,backup
43305,icmP,email
15489,UdP,monitoring
28246,tCP,sv_P4
60377,TCP,sv_P1
20437,udp,sv_P5
32941,Udp,monitoring
39772,uDP,email
14413,Udp,sv_P3
57071,ICmp,database
39918,udp,web
63120,IcMP,database
48431,Udp,email
21062,tCp,email
43091,icMP,email
30250,Tcp,backup
63103,Udp,sv_P3
43053,TCp,backup
7692,TCp,monitoring
35988,IcmP,monitoring
51874,tCP,sv_P3
15024,ICmp,sv_P5
9002,ICmP,web
37138,icmp,email
16885,Tcp,sv_P1
54118,udP,web
54900,TCP,sv_P5
26186,uDP,monitoring
21574,tcp,backup
8742,uDP,web
16544,IcMp,backup
8921,iCMp,monitoring
54238,ICmP,sv_P5
47788,IcMp,sv_P3
34960,Udp,sv_P2
13465,udP,email
32931,ICmP,database
41780,UdP,monitoring
20629,IcmP,monitoring
4910,IcmP,web
21797,icMp,email
13020,tcP,sv_P2
54574,ICMP,sv_P2
43569,ICmP,backup
11595,Icmp,backup
57399,UDp,sv_P1
44116,icmp,monitoring
8517,UDP,email
52606,iCmP,sv_P1
50659,IcmP,sv_P2
14012,icmp,sv_P5
38539,udP,sv_P5
32585,icMp,sv_P4
63194,iCmP,database
64290,iCmP,sv_P2
48642,Udp,backup
26635,tCp,sv_P4
27917,Tcp,backup
22583,tcp,sv_P5
27375,uDp,web
39283,Icmp,database
44111,TcP,sv_P4
62260,Udp,database
45087,icMp,sv_P3
970,IcmP,monitoring
13870,ICmp,web
47260,TCp,database
42312,iCMp,monitoring
52887,tCp,sv_P3
24754,TCp,sv_P1
43399,udp,sv_P5
48116,ICMp,sv_P3
42473,ICMP,sv_P4
47692,uDP,web
4050,TCP,sv_P5
24009,tcP,backup
5279,Tcp,monitoring
36428,IcmP,sv_P4
61637,icmp,sv_P4
42350,ICmp,email
34410,icMP,sv_P1
9836,tCP,sv_P5
38477,ICmp,backup
35035,icmP,database
27864,Tcp,database
32016,TCP,sv_P3
9216,tCP,web
57309,Icmp,sv_P5
35345,tCP,sv_P2
53034,tCP,backup
19951,Tcp,email
29693,icmP,sv_P2
6222,TCP,email
13892,Tcp,sv_P5
14347,TCp,sv_P2
17103,icmP,backup
51149,iCmp,sv_P2
53492,IcMp,web
25932,TcP,backup
33477,TcP,monitoring
53133,Icmp,sv_P2
41610,TCp,sv_P4
52243,Tcp,backup
29697,uDp,web
61354,TCp,web
11233,icmP,backup
18273,icMp,sv_P1
44529,TCP,database
9863,UDp,sv_P5
57115,icmp,sv_P5
60799,icmp,database
32199,tcP,sv_P1
47869,tcP,sv_P2
53876,tcP,web
1156,TCp,sv_P3
54916,IcMP,monitoring
32245,TCP,sv_P5
22101,icMP,sv_P2
13957,IcmP,database
58228,udP,backup
31356,tCp,backup
34120,UDp,backup
35450,tcP,sv_P2
237,ICmp,monitoring
31230,tcP,sv_P2
22265,iCMp,sv_P4
54272,UDp,sv_P1
37393,icMP,sv_P5
43253,udp,sv_P1
40837,icmp,sv_P5
29999,TCP,email
65475,TCp,sv_P2
38718,TCP,backup
9673,icmP,web
29416,UDp,sv_P4
13989,UdP,email
42098,icmp,sv_P3
33176,tCP,email
28018,udp,monitoring
58594,UDP,sv_P5
6597,tCP,monitoring
12602,tCP,sv_P1
34866,tCp,sv_P4
7440,udp,backup
39062,uDP,sv_P5
51319,UDP,sv_P5
13323,tcp,sv_P4
25009,TcP,sv_P3
43945,tcp,sv_P3
42682,IcmP,backup
52189,icmp,sv_P1
46758,UDp,database
63388,uDP,backup
31051,tCP,sv_P4
58123,UDp,email
12836,icmp,sv_P2
18394,ICmP,sv_P1
8381,TCP,database
6332,ICMp,sv_P1
49677,icmp,sv_P5
16855,TCp,database
44914,tCP,sv_P4
32725,UDP,backup
7476,ICMp,backup
13682,tCP,database
48812,ICMP,monitoring
6795,udP,monitoring
59874,UdP,email
13342,IcmP,web
27146,iCmp,sv_P2
3466,ICmp,sv_P1
63485,icmp,monitoring
65183,tcP,sv_P1
29016,UdP,sv_P1
48146,Icmp,sv_P1
45224,TcP,web
31605,iCMp,database
64483,TCp,web
3526,icmp,web
27362,ICMp,sv_P1
37150,icMP,monitoring
10312,UDp,web
64197,tCp,sv_P4
61327,uDP,email
18408,UDP,sv_P5
42207,UDp,backup
59817,UDp,sv_P2
25874,uDp,monitoring
33669,tcP,sv_P1
33174,ICmp,backup
48991,IcMP,monitoring
49395,tcP,sv_P3
54400,TCp,web
18330,icmp,backup
22813,UdP,monitoring
29281,UDp,sv_P5
47829,tCp,sv_P4
41974,TCp,web
22005,iCMP,sv_P3
50864,Udp,sv_P3
8834,ICMP,sv_P1
10650,iCMP,email
50054,udP,sv_P2
24764,uDp,sv_P1
36331,uDP,sv_P4
12998,iCMP,sv_P1
9024,tCP,backup
62078,UDP,sv_P2
25484,tCp,monitoring
32105,uDP,sv_P1
63490,tcP,backup
31857,icmp,web
41344,UDp,backup
14766,Udp,sv_P2
12991,Udp,monitoring
27450,TCP,database
2758,udP,email
60851,UdP,monitoring
32941,uDp,database
60094,iCMP,sv_P2
13306,iCMP,monitoring
11426,iCmp,web
